smiles,grammar,rdkit,direction,rdkit_reason,seed
CC5,True,False,LEAK,syntax (ring closure / parens / token),CCN1C(=O)C(NC1=O)C=CC=CC=C2
C[NH2+]CCCN=1cccc,True,False,LEAK,syntax (ring closure / parens / token),C[NH2+]CCCN=1c2ccc
CC(C)=C9(=O)C1=CC=3C(CNC1)CNNC,True,False,LEAK,syntax (ring closure / parens / token),CC(C)NC(=O)C1=CC=3C(C=C1)CNNC
CC(CN1CC(=O))C(=ONC1)N2C25-C(=O)NC(=O)=C2,True,False,LEAK,syntax (ring closure / parens / token),CC(CN1CC(=O))C(=ONC1)N2C5C(=O)NC(=O)=C2
CC1(#OC2CC3C4C8C5=CC(=O)CCC5(C4(C(CC3(C(O1)C(=O)CCl)C)O)F)C)C,True,False,LEAK,syntax (ring closure / parens / token),CC1(OC2CC3C4C8C5=CC(=O)CCC5(C4(C(CC3(C(O1)C(=O)CCl)C)O)F)C)C
C3NS(=O)(=O4)CCc1ccc2F(c1)(c[nH]2)H3CC[NH+](CC3)C,True,False,LEAK,syntax (ring closure / parens / token),C3NS(=O)(=O)CCc1ccc2c(c1)(c[nH]2)H3CC[NH+](CC3)C
C1CCC(C1)8C(C2#N)N2C=6C(C=NC)C3=C4C=CNC4=NC=3,True,False,LEAK,syntax (ring closure / parens / token),C1CCC(C1)C(C2#N)N2C=6C(C=NC)C3=C4C=CNC4=NC=N3
CN1C=NC=C1[C@@](C=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C45=CC(=CC=C)Cl)C)N,True,False,LEAK,syntax (ring closure / parens / token),CN1C=NC=C1[C@@](C=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N
CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C94)Cl)C=C1N=CC=C(C=C)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C94)Cl)C=C1N=CC=C(C=C5)Cl
CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)1c4ccc(cc4)N,True,False,LEAK,syntax (ring closure / parens / token),CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)N
C1CN8(CCC8N2C=CC=CC=C3NC2=O)CCCC(C45=CC=C(C=C4)F)C=CC=C(C=C5)F,True,False,LEAK,syntax (ring closure / parens / token),C1CN8(CCC18N2C=CC=CC=C3NC2=O)CCCC(C45=CC=C(C=C4)F)C5=CC=C(C=C5)F
CCOC(=O)C1(CC[NH+](CC1)6C)c2ccccc2,True,False,LEAK,syntax (ring closure / parens / token),CCOC(=O)C1(CC[NH+](CC1)C)c2ccccc2
C[N+]1(C3CC7C1)CC=C,True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(C3CC7C1)CC2=C
CCC[NH2+][C@H]CCc2c(sc(n2)1N)C,True,False,LEAK,syntax (ring closure / parens / token),CCC[NH2+][C@H]1CCc2c(sc(n2)1N)C
CC16C(C(=C(C2=C1COC2=O)O)C/C=1(\C)/CCC(=O)OCCN3CCOCC3)OC,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)OC
C1CCC8(C)C(CC#oN)NCC=C(C=N2)C=24C=CN,True,False,LEAK,syntax (ring closure / parens / token),C1CCC8(C)C(CC#oN)NCC=C(C=N2)C=24C=CNC
CNC(=O)S1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,True,False,LEAK,aromaticity / kekulization,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
c1cccc2(c1)C(=[NH+]c3ccccc4S2)N4CC[NH+](CC)CCOCCO,True,False,LEAK,syntax (ring closure / parens / token),c1cccc2(c1)C(=[NH+]c3ccccc4S2)N4CC[NH+](CC4)CCOCCO
Cc1cccc(c\1)C[NH+]2CCN(CC2)c(c3-cCccc3)cccc(cc4)Cl,True,False,LEAK,syntax (ring closure / parens / token),Cc1cccc(c1)C[NH+]2CCN(CC2)c(c3cCccc3)cccc(cc4)Cl
CC(=O)/N=c\1/n(nc(s11)s(=O)(=O)N)C,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)/N=c\1/n(nc(s1)s(=O)(=O)N)C
CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)CNC(=O)C(CC2=CC=C2(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C3)NC(=O)C(CC5=CN=CN5)NC(=O)CCCC(=O)N6,True,False,LEAK,syntax (ring closure / parens / token),CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)CNC(=O)C(CC2=CC=C2(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C3)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6
CN(C)NN=CC(=NC=No16)C(=S)N,True,False,LEAK,syntax (ring closure / parens / token),CN(C)NN=CC(=NC=No16)C(=O)N
c1ccc2(c1)C(=[NH+]c3ccccc4S2)N4CC[NH+](CC4)CCOCCO,True,False,LEAK,syntax (ring closure / parens / token),c1cccc2(c1)C(=[NH+]c3ccccc4S2)N4CC[NH+](CC4)CCOCCO
CC(C)cnc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc5ccc2)4[C@@H]([C@H](Cc3cc4ccc3)NC(=O)OCcCcncs4)O,True,False,LEAK,syntax (ring closure / parens / token),CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc5ccc2)4[C@@H]([C@H](Cc3cc4ccc3)NC(=O)OCcCcncs4)O
C122CC3CC1CC(CC)(C3)[NH3+],True,False,LEAK,syntax (ring closure / parens / token),C1C2CC3CC1CC(C2)(C3)[NH3+]
C[N+](C5)(C)CCCCCCCCCC[N+](C)(C)C,True,False,LEAK,syntax (ring closure / parens / token),C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
C(#N)[Fe-2](C#N)(C#N)5(C#N)(C#N)N=O,True,False,LEAK,syntax (ring closure / parens / token),C(#N)[Fe-2](C#N)(C#N)(C#N)(C#N)N=O
CC5COc1cc(cccN)C(=O)OCC[NH+]2(CC)CC,True,False,LEAK,syntax (ring closure / parens / token),CCC5COc1cc(cccN)C(=O)OCC[NH+]2(CC)CC
CC(O)(C)C(C=CC1=CC2=C(C=C1)O3CO)C,True,False,LEAK,syntax (ring closure / parens / token),CC(O)(C)C(C=CC1=CC2=C(C=C1)O3CO2)C
CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N/N=C/3\C=CC=C(C3=O)C4=CC(=C3C=C4)C(=O)O)C,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N/N=C/3\C=CC=C(C3=O)C4=CC(=CC=C4)C(=O)O)C
CCOc1Pnc2ccc,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc2ccc
CC(=O)/N=c\1/n(nc(s1)s(=OC(=O)N)),True,False,LEAK,valence too high,CC(=O)/N=c\1/n(nc(s1)s(=O)(=O)N)C
CCN(PCC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=6C(C=CC(=C3)S(=O)(=cO)O)S(=O)(=O)O,True,False,LEAK,syntax (ring closure / parens / token),CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=6C(C=CC(=C3)S(=O)(=O)O)S(=O)(=O)O
C[NH+]1CC(=C2cccccc3CCc4c2nccc)CC1,True,False,LEAK,syntax (ring closure / parens / token),C[NH+]1CCC(=C2cccccc3CCc4c2nccc)CC1
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)4N3C(=O)[C@H]([NH2+]C3(C)C)c4ccccc4)C(=O)[O-])C,True,False,LEAK,syntax (ring closure / parens / token),CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N3C(=O)[C@H]([NH2+]C3(C)C)c4ccccc4)C(=O)[O-])C
CC[NH+](CC)C(C)CN1c2ccccc2Sc3c31cccc3,True,False,LEAK,syntax (ring closure / parens / token),CC[NH+](CC)C(C)CN1c2ccccc2Sc3c1cccc3
C1CCC8(C)C(CC#o7)NCC=C(C=N2)C=24/C=CN,True,False,LEAK,syntax (ring closure / parens / token),C1CCC8(C)C(CC#oN)NCC=C(C=N2)C=24C=CN
C[NH+](C)CCN(Cc1ccc(cc1)OC)c2ccc6cn2,True,False,LEAK,syntax (ring closure / parens / token),C[NH+](C)CCN(Cc1ccc(cc1)OC)c2ccccn2
CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC5=C(C=C3)CC4C(=O)NC(=O)77S4)C)O,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC5=C(C=C3)CC4C(=O)NC(=O)7S4)C)O
CCCC1=NC(=C(N1CCl2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O,True,False,LEAK,valence too high,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O
cn1c[1H]nc1CC[NH3+],True,False,LEAK,valence too high,cnc[1H]nc1CC[NH3+]
c1ccc(cc1)C(CCC[NH3+]2CCCCC2)(ccccccc6)O,True,False,LEAK,syntax (ring closure / parens / token),c1ccc(cc1)C(CCC[NH3+]2CCCC2)(ccccccc)O
c1cn2c(c1)nn(c2=O)CnCC[NH+]3CCN(CC3)c4cccc(c4)Cl,True,False,LEAK,aromaticity / kekulization,c1ccn2c(c1)nn(c2=O)CnCC[NH+]3CCN(CC3)c4cccc(c4)Cl
c1cnc2cc3c(cc2n1)[C@@H7]4C[C@H]3C[NH2+]C,True,False,LEAK,syntax (ring closure / parens / token),c1cnc2cc3c(cc2n1)[C@@H]4C[C@H]3C[NH2+]C4
CNC(=O)c1cc(ccn1)Oc32ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,True,False,LEAK,syntax (ring closure / parens / token),CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
CC1=C(C(CCC1)(C)C)8/C=C/C(=C/C=C/C(=C\C(=O)[O-])/C)/C,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)[O-])/C)/C
CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccc5cn4c5[nH]oc(=O)nc)C(=O)OCc6c(\c(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccc5cn4c5[nH]oc(=O)4nc)C(=O)OCc6c(\c(=O)o6)C
CCN1C=C(C(=O)C2=CC(=C(C=2C219)H3CCNCC3)F)C(=O)O,True,False,LEAK,syntax (ring closure / parens / token),CCN1C=C(C(=O)C2=CC(=C(C=C219)N3CCNCC3)F)C(=O)O
c1ccc2c(c1)CCCC2C=[NH+]CCN3,True,False,LEAK,syntax (ring closure / parens / token),c1ccc2c(c1)CCCC2C3=[NH+]CCN3
CC(C4)NC(=O)C1=CC=8C(C=C1)CNNC,True,False,LEAK,syntax (ring closure / parens / token),CC(C4)NC(=O)C1=CC=C(C=C1)CNNC
CN1C(S(=O)(=O)9CCC#1=O)c2ccc(cc2)Cl,True,False,LEAK,syntax (ring closure / parens / token),CN1C(S(=O)(=O)CCC1=O)c2ccc(cc2)Cl
CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C)O,True,False,LEAK,syntax (ring closure / parens / token),CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O
C1=CC(=CC(=C81)I)CN=C(N)4N,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=CC(=C81)I)CN=C(N)N
C[n+]1ccc(c1)OC(=O)N(C)C,True,False,LEAK,aromaticity / kekulization,C[n+]1cccc(c1)OC(=O)N(C)C
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)[O-]BCCCC2(C)C)(C)C,True,False,LEAK,valence too high,Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)[O-])C(CCC2(C)C)(C)C
c1cnc(nc1)[N-]S(=O)(=ONc2cc4c(cc2)),True,False,LEAK,syntax (ring closure / parens / token),c1cnc(nc1)[N-]S(=O)(=ONc2ccc(cc2))
Cc1cc2c(cc81C(=C)c3ccc(cc3)C(=O)[O-]4)C(CCC2(C)C)(C)C,True,False,LEAK,syntax (ring closure / parens / token),Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)[O-])C(CCC2(C)C)(C)C
c12cc(cc9O15)S(=O)(=c)c2ccc(cc2)N,True,False,LEAK,syntax (ring closure / parens / token),c12cc(ccO1N)S(=O)(=c)c2ccc(cc2)N
C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC2CC3C(C(CC(O3)(CC(CC(CC(CC(=O)CCCC(=O)CC(=O4)OC(C(C=CC=CC=CC=CC=CC=CC=C2)C)C(C)8CC(C)C(CC(=O)c4ccc(cc4)N)O)O)O)O)O)O)C(=O)[O-])O)[NH3+])O,True,False,LEAK,syntax (ring closure / parens / token),C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC2CC3C(C(CC(O3)(CC(CC(CC(CC(=O)CCCC(=O)CC(=O4)OC(C(C=CC=CC=CC=CC=CC=CC=C2)C)C(C)CC(C)C(CC(=O)c4ccc(cc4)N)O)O)O)O)O)O)C(=O)[O-])O)[NH3+])O
Cc/cccc(c1)C[NH+]2CCN(CCs2)C(c3ccccc3)c4ccc(cc4)Cl,True,False,LEAK,syntax (ring closure / parens / token),Cc/cccc(c1)C[NH+]2CCN(CC2)C(c3ccccc3)c4ccc(cc4)Cl
c1ccn2c(c1)nn(c2=O)CCC[NH+]3CCN(CC93)c4cccc(c4)Cl,True,False,LEAK,syntax (ring closure / parens / token),c1ccn2c(c1)nn(c2=O)CCC[NH+]3CCN(CC3)c4cccc(c4)Cl
ccc(ccc1c2c(c3ccc(cc3s2)O)C(O)c4ccc(cc4)OCC[NH+]5CCCC5)O,True,False,LEAK,syntax (ring closure / parens / token),ccc(ccc1c2c(c3ccc(cc3s2)O)C(O)c4ccc(cc4)OCC[NH+]5CCCCC5)O
CCOcnc26ccc(c2n1Cc3ccc(c93)c4ccc=cc4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccc=cc4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C
c1ccc(c(c1)C2=NCC(=O)Ncc2cc(cc3)[N+](=O)[O-])Cl,True,False,LEAK,syntax (ring closure / parens / token),c1ccc(c(c1)C2=NCC(=O)Nc3c2cc(cc3)[N+](=O)[O-])Cl
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)[O-])C(CCC2(C)I)3(C)C,True,False,LEAK,syntax (ring closure / parens / token),Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)[O-])C(CCC2(C)C)3(C)C
Cc1c(ccncCS(=O)c2[nH]c3ccccc3n2)OCCCOC,True,False,LEAK,syntax (ring closure / parens / token),Cc1c(ccnc1CS(=O)c2[nH]c3ccccc3n2)OCCCOC
S1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)CN=CC=CC=C2,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)CN=CC=CC=C2
CCCC(C)(COC(=O)N)oCOC(=O)N,True,False,LEAK,aromaticity / kekulization,CCCC(C)(COC(=O)N)COC(=O)N
C[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc3c[nH]c4c3cccc4)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc5c[nH]cc5cccc6)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc7c[nH]c8c7cccc8)C(=O)NCCO)NC(=O)CNC(=O)[C@H](C(C)C)NC=O,True,False,LEAK,syntax (ring closure / parens / token),C[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc3c[nH]c4c3cccc4)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc5c[nH]c6c5cccc6)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc7c[nH]c8c7cccc8)C(=O)NCCO)NC(=O)CNC(=O)[C@H](C(C)C)NC=O
C1=CC(=CCcC1CC6(C(=O)O)N)N(CCl)CCCl,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=CC=C1CC6(C(=O)O)N)N(CCl)CCCl
C1=CC=C(C(=C1)C2=NC(C(=O)NCr=C2C=C(C=63)Cl)O)Cl,True,False,LEAK,syntax (ring closure / parens / token),C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl
CN(C)NN=CC(=NC=No6)C(=S)N,True,False,LEAK,syntax (ring closure / parens / token),CN(C)NN=CC(=NC=No16)C(=S)N
CNC(=O)5=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC=CC(=C(C=3)Cl)C(F)(F)F,True,False,LEAK,syntax (ring closure / parens / token),CNC(=O)51=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC=CC(=C(C=C3)Cl)C(F)(F)F
CC1(F(=C)N(C2=CC=CCC21)CCCCCC(=O)O)C,True,False,LEAK,valence too high,CC1(C(=C)N(C2=CC=CC=C21)CCCCCC(=O)O)C
[H]/[NH+]=C(/C=CC(=O)nC(=CC=c2Cc\c(=C([NH+])N)cc2)/C=C1)\N,True,False,LEAK,syntax (ring closure / parens / token),[H]/[NH+]=C(/C=CC(=O)nC(=C8C=c2Cc\c(=C([NH3+])N)cc2)/C=C1)\N
C1CN(CCC1N2C3=CC=CC=CNC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=2C(C=C5)F,True,False,LEAK,syntax (ring closure / parens / token),C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=2C(C=C5)F
CCC1=C(CN(C1=O)C(=O)NCCc=2cc3c(cc2)S(=O)(=O)[N-]C(=O)NC3CCC(CC3)C)C,True,False,LEAK,syntax (ring closure / parens / token),CCC1=C(CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-]C(=O)NC3CCC(CC3)C)C
C/CC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C8)Cl,True,False,LEAK,syntax (ring closure / parens / token),CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C8)Cl
C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]1C(=O)CC[C@]3([C@H]C5)O)O4C,True,False,LEAK,syntax (ring closure / parens / token),C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]1C(=O)CC[C@]3([C@H]1C5)O)OC
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC)C4=CC(=CC=C8)Cl,True,False,LEAK,syntax (ring closure / parens / token),CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C8)Cl
c1ccc82(c1)C(=[NH+]c3ccccc42)N4CC[NH+](CC4)CCOCCO,True,False,LEAK,syntax (ring closure / parens / token),c1ccc2(c1)C(=[NH+]c3ccccc4S2)N4CC[NH+](CC4)CCOCCO
C[N+]1(C9CC7C1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOsC)C4=CSC(=N4)N)SC2)C(O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(CCC7C1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOsC)C4=CSC(=N4)N)SC2)C(O)[O-]
CCCCCN(C)CCC(O)(P(=O)(O)O4)P(=O)(O)O,True,False,LEAK,syntax (ring closure / parens / token),CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
C[N+]1(CCC7C1)C1C2=C(N3C(C(C3=O)NC(=O)C(=NOsC)C4=CSC(=N4)N)SC2)C(O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(CCC7C1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOsC)C4=CSC(=N4)N)SC2)C(O)[O-]
CC(C)(C)CC(C)(C)5cccc(cc)O,True,False,LEAK,syntax (ring closure / parens / token),CC(C)(C)CC(C)(C)cccc(cc)O
C8=C#CC(C)C(C(=O)NC(=O)N(C1CO)C)CC=C,True,False,LEAK,syntax (ring closure / parens / token),C8CC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C
c1cnc(Pc1)[N-]S(=O)(=n)c2ccc(cc2)N,True,False,LEAK,aromaticity / kekulization,c1cnc(nc1)[N-]S(=O)(=O)c2ccc(cc2)N
CCC1=NN(C(=O6)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=C=C8)Cl,True,False,LEAK,syntax (ring closure / parens / token),CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C8)Cl
C1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C7)C)CNICC=C#C=C2,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C7)C)CNICC=CC=C2
CC(=O)Ncc(c(c(c(csI)NC(=O)C)I)C(=O)[O-])I,True,False,LEAK,aromaticity / kekulization,CC(=O)Nc1c(c(c(c(c1I)NC(=O)C)I)C(=O)[O-])I
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H][C@@]3(C=CC(=O)N5)C,True,False,LEAK,syntax (ring closure / parens / token),C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C
CC(C)NC(=O)C1=CC=C(C=C)CNNC,True,False,LEAK,syntax (ring closure / parens / token),CC(C)NC(=O)C1=CC=C(C=C1)CNNC
C(CN(\C(=O)O=CC9(=O)O)N(CC(=O)O)CC=O)O,True,False,LEAK,syntax (ring closure / parens / token),C(CN(CC(=O)O=CC(=O)O)N(CC(=O)O)CC=O)O
CCOC(=O)C1(CC[NH+](CC1)6C)cccccc,True,False,LEAK,syntax (ring closure / parens / token),CCOC(=O)C1(CC[NH+](CC1)6C)c2ccccc2
C/CC1=NN(C(=O)NCCOC2=CC=CC=C2)CCCN3CCN(CC3)C=CC(=CC=C8)Cl,True,False,LEAK,syntax (ring closure / parens / token),C/CC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C8)Cl
C(#N)[Fe-2](C#N)(C#N)5(CN)(C#N)N=O,True,False,LEAK,syntax (ring closure / parens / token),C(#N)[Fe-2](C#N)(C#N)5(C#N)(C#N)N=O
CNC(=O)S1cc(ccn1)Oc2ccc(coc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,True,False,LEAK,aromaticity / kekulization,CNC(=O)S1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
cn1c[H]nc1CC[NH3+],True,False,LEAK,valence too high,cn1c[1H]nc1CC[NH3+]
CC(C)NC(=O)C1=CC=37C(C=C1)CNNC,True,False,LEAK,syntax (ring closure / parens / token),CC(C)NC(=O)C1=CC=3C(C=C1)CNNC
CC1(C(=O)N2C(C(=O)N3CCCC38C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,True,False,LEAK,syntax (ring closure / parens / token),CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
CC1CI2CC3=C(C31(CCN2CC=C(C)C)C)ClC(C=C3)O,True,False,LEAK,syntax (ring closure / parens / token),CC1C2CC3=C(C1(CCN2CC=C(C)C)C)ClC(C=C3)O
CC1=C(C=C(C=8C1)C(=O)NC2=CC(=CC(=C2)NC=C(N=C3)C)C(F)(F2)F)NC4=NC=CC(=N4)C5=CN=CC=C5,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)NC=C(N=C3)C)C(F)(F2)F)NC4=NC=CC(=N4)C5=CN=CC=C5
C1=CC(=CC=C1C#N)C(C2=CC=C1(C=C2)C#N)N3C=NC=N3,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC=CC4(=C(C=C3)Cl)C(F)(F)2F,True,False,LEAK,syntax (ring closure / parens / token),CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC=CC(=C(C=C3)Cl)C(F)(F)2F
[H]/[NH+]=C(/C=CC(=O)/C3(=C\C=c2ccc(=C([NH+])N)cc2)/C=CP)\N,True,False,LEAK,syntax (ring closure / parens / token),[H]/[NH+]=C(/C=CC(=O)/C(=C\C=c2ccc(=C([NH+])N)cc2)/C=C1)\N
C1COCC(=O)N1C2=CC=C(C=C)N9CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,True,False,LEAK,syntax (ring closure / parens / token),C1COCC(=O)N1C2=CC=C(C=C2)N9CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl
C[N+]1(.C3CC7C)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C=CSC(=N4)N)SC2)C(=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(C3CC7C)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c)C(F)(F)F)Cl,True,False,LEAK,syntax (ring closure / parens / token),CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
C[N+3](C)(C)CCCCCCCCCC[N+](C)(C)C,True,False,LEAK,valence too high,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
CCP[NH+](CCCC(C)Nccc[nH+]c2c1ccc(c2)Cl)CCO,True,False,LEAK,syntax (ring closure / parens / token),CC[NH+](CCCC(C)Nc1cc[nH+]c2c1ccc(c2)Cl)CCO
